# Gene Family	demo_Abundance-CPM
5.4.2.10-RXN: (expasy) Phosphoglucosamine mutase [5.4.2.10]	660.653
5.4.2.10-RXN: (expasy) Phosphoglucosamine mutase [5.4.2.10]|unclassified	660.653
6.3.2.10-RXN: (expasy) UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [6.3.2.10]	328.73109999999997
6.3.2.10-RXN: (expasy) UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [6.3.2.10]|unclassified	328.73109999999997
6.3.5.7-RXN: (expasy) Glutaminyl-tRNA synthase (glutamine-hydrolyzing) [6.3.5.7]	63.8359
6.3.5.7-RXN: (expasy) Glutaminyl-tRNA synthase (glutamine-hydrolyzing) [6.3.5.7]|unclassified	63.8359
6PFRUCTPHOS-RXN: (expasy) 6-phosphofructokinase [2.7.1.11]	826.6934000000001
6PFRUCTPHOS-RXN: (expasy) 6-phosphofructokinase [2.7.1.11]|unclassified	826.6934000000001
6PGLUCONOLACT-RXN: (expasy) 6-phosphogluconolactonase [3.1.1.31]	143.127
6PGLUCONOLACT-RXN: (expasy) 6-phosphogluconolactonase [3.1.1.31]|unclassified	143.127
7KAPSYN-RXN: (expasy) 8-amino-7-oxononanoate synthase [2.3.1.47]	623.5409999999999
7KAPSYN-RXN: (expasy) 8-amino-7-oxononanoate synthase [2.3.1.47]|unclassified	623.5409999999999
ABC-27-RXN: (expasy) ABC-type phosphate transporter [7.3.2.1]	134.185
ABC-27-RXN: (expasy) ABC-type phosphate transporter [7.3.2.1]|unclassified	134.185
ACETATEKIN-RXN: (expasy) AMBIGUOUS [2.7.2.1; 2.7.2.15]	589.2044
ACETATEKIN-RXN: (expasy) AMBIGUOUS [2.7.2.1; 2.7.2.15]|unclassified	589.2044
ACETOACETATE--COA-LIGASE-RXN: (expasy) Acetoacetate--CoA ligase [6.2.1.16]	274.762
ACETOACETATE--COA-LIGASE-RXN: (expasy) Acetoacetate--CoA ligase [6.2.1.16]|unclassified	274.762
ACETOLACTREDUCTOISOM-RXN: (expasy) Ketol-acid reductoisomerase (NADP(+)) [1.1.1.86]	806.5697
ACETOLACTREDUCTOISOM-RXN: (expasy) Ketol-acid reductoisomerase (NADP(+)) [1.1.1.86]|unclassified	806.5697
ACETOLACTSYN-RXN: (expasy) Acetolactate synthase [2.2.1.6]	942.561
ACETOLACTSYN-RXN: (expasy) Acetolactate synthase [2.2.1.6]|unclassified	942.561
ACETOOHBUTREDUCTOISOM-RXN: (expasy) Ketol-acid reductoisomerase (NADP(+)) [1.1.1.86]	806.5697
ACETOOHBUTREDUCTOISOM-RXN: (expasy) Ketol-acid reductoisomerase (NADP(+)) [1.1.1.86]|unclassified	806.5697
ACETOOHBUTSYN-RXN: (metacyc) 2-aceto-2-hydroxy-butyrate synthase [2.2.1.6]	942.561
ACETOOHBUTSYN-RXN: (metacyc) 2-aceto-2-hydroxy-butyrate synthase [2.2.1.6]|unclassified	942.561
ACETYL-COA-CARBOXYLTRANSFER-RXN: (expasy) Acetyl-CoA carboxylase [6.4.1.2]	744.0749999999999
ACETYL-COA-CARBOXYLTRANSFER-RXN: (expasy) Acetyl-CoA carboxylase [6.4.1.2]|unclassified	744.0749999999999
ACETYLGLUTKIN-RXN: (expasy) Acetylglutamate kinase [2.7.2.8]	315.07820000000004
ACETYLGLUTKIN-RXN: (expasy) Acetylglutamate kinase [2.7.2.8]|unclassified	315.07820000000004
ACETYLHOMOSER-CYS-RXN: (expasy) O-acetylhomoserine aminocarboxypropyltransferase [2.5.1.49]	463.32500000000005
ACETYLHOMOSER-CYS-RXN: (expasy) O-acetylhomoserine aminocarboxypropyltransferase [2.5.1.49]|unclassified	463.32500000000005
ACETYLORNDEACET-RXN: (expasy) Acetylornithine deacetylase [3.5.1.16]	123.709
ACETYLORNDEACET-RXN: (expasy) Acetylornithine deacetylase [3.5.1.16]|unclassified	123.709
ACETYLORNTRANSAM-RXN: (expasy) Acetylornithine transaminase [2.6.1.11]	271.4036
ACETYLORNTRANSAM-RXN: (expasy) Acetylornithine transaminase [2.6.1.11]|unclassified	271.4036
ACSERLY-RXN: (expasy) Cysteine synthase [2.5.1.47]	634.9829000000001
ACSERLY-RXN: (expasy) Cysteine synthase [2.5.1.47]|unclassified	634.9829000000001
ADENINE-DEAMINASE-RXN: (expasy) Adenine deaminase [3.5.4.2]	74.6131
ADENINE-DEAMINASE-RXN: (expasy) Adenine deaminase [3.5.4.2]|unclassified	74.6131
ADENOSYLHOMOCYSTEINASE-RXN: (expasy) Adenosylhomocysteinase [3.3.1.1]	258.723
ADENOSYLHOMOCYSTEINASE-RXN: (expasy) Adenosylhomocysteinase [3.3.1.1]|unclassified	258.723
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN: (expasy) Adenosylhomocysteine nucleosidase [3.2.2.9]	275.312
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN: (expasy) Adenosylhomocysteine nucleosidase [3.2.2.9]|unclassified	275.312
ADENPHOSPHOR-RXN: (expasy) Purine-nucleoside phosphorylase [2.4.2.1]	912.9888
ADENPHOSPHOR-RXN: (expasy) Purine-nucleoside phosphorylase [2.4.2.1]|unclassified	912.9888
ADENPRIBOSYLTRAN-RXN: (expasy) Adenine phosphoribosyltransferase [2.4.2.7]	766.306
ADENPRIBOSYLTRAN-RXN: (expasy) Adenine phosphoribosyltransferase [2.4.2.7]|unclassified	766.306
ADENYL-KIN-RXN: (expasy) Adenylate kinase [2.7.4.3]	739.1279999999999
ADENYL-KIN-RXN: (expasy) Adenylate kinase [2.7.4.3]|unclassified	739.1279999999999
ADENYLOSUCCINATE-SYNTHASE-RXN: (expasy) Adenylosuccinate synthase [6.3.4.4]	522.5175999999999
ADENYLOSUCCINATE-SYNTHASE-RXN: (expasy) Adenylosuccinate synthase [6.3.4.4]|unclassified	522.5175999999999
ADENYLYLSULFKIN-RXN: (expasy) Adenylyl-sulfate kinase [2.7.1.25]	277.001
ADENYLYLSULFKIN-RXN: (expasy) Adenylyl-sulfate kinase [2.7.1.25]|unclassified	277.001
ADOMET-DMK-METHYLTRANSFER-RXN: (expasy) Demethylmenaquinone methyltransferase [2.1.1.163]	435.767
ADOMET-DMK-METHYLTRANSFER-RXN: (expasy) Demethylmenaquinone methyltransferase [2.1.1.163]|unclassified	435.767
ADPREDUCT-RXN: (metacyc) ADP reductase [1.17.4.1]	310.116
ADPREDUCT-RXN: (metacyc) ADP reductase [1.17.4.1]|unclassified	310.116
AGMATIN-RXN: (expasy) Agmatinase [3.5.3.11]	55.6957
AGMATIN-RXN: (expasy) Agmatinase [3.5.3.11]|unclassified	55.6957
AGMATINE-DEIMINASE-RXN: (expasy) Agmatine deiminase [3.5.3.12]	83.692
AGMATINE-DEIMINASE-RXN: (expasy) Agmatine deiminase [3.5.3.12]|unclassified	83.692
AICARSYN-RXN: (expasy) Adenylosuccinate lyase [4.3.2.2]	546.8009
AICARSYN-RXN: (expasy) Adenylosuccinate lyase [4.3.2.2]|unclassified	546.8009
AICARTRANSFORM-RXN: (expasy) Phosphoribosylaminoimidazolecarboxamide formyltransferase [2.1.2.3]	813.4795
AICARTRANSFORM-RXN: (expasy) Phosphoribosylaminoimidazolecarboxamide formyltransferase [2.1.2.3]|unclassified	813.4795
AIRS-RXN: (expasy) Phosphoribosylformylglycinamidine cyclo-ligase [6.3.3.1]	345.019
AIRS-RXN: (expasy) Phosphoribosylformylglycinamidine cyclo-ligase [6.3.3.1]|unclassified	345.019
AKBLIG-RXN: (expasy) Glycine C-acetyltransferase [2.3.1.29]	358.192
AKBLIG-RXN: (expasy) Glycine C-acetyltransferase [2.3.1.29]|unclassified	358.192
ALANINE--TRNA-LIGASE-RXN: (expasy) Alanine--tRNA ligase [6.1.1.7]	748.318
ALANINE--TRNA-LIGASE-RXN: (expasy) Alanine--tRNA ligase [6.1.1.7]|unclassified	748.318
ALANINE-DEHYDROGENASE-RXN: (expasy) Alanine dehydrogenase [1.4.1.1]	364.37539999999996
ALANINE-DEHYDROGENASE-RXN: (expasy) Alanine dehydrogenase [1.4.1.1]|unclassified	364.37539999999996
ALARACECAT-RXN: (expasy) Alanine racemase [5.1.1.1]	479.033
ALARACECAT-RXN: (expasy) Alanine racemase [5.1.1.1]|unclassified	479.033
ALCOHOL-DEHYDROG-GENERIC-RXN: (expasy) Alcohol dehydrogenase [1.1.1.1]	108.544
ALCOHOL-DEHYDROG-GENERIC-RXN: (expasy) Alcohol dehydrogenase [1.1.1.1]|unclassified	108.544
ALCOHOL-DEHYDROG-RXN: (expasy) Alcohol dehydrogenase [1.1.1.1]	108.544
ALCOHOL-DEHYDROG-RXN: (expasy) Alcohol dehydrogenase [1.1.1.1]|unclassified	108.544
ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN: (expasy) Alcohol dehydrogenase (NADP(+)) [1.1.1.2]	459.22799999999995
ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN: (expasy) Alcohol dehydrogenase (NADP(+)) [1.1.1.2]|unclassified	459.22799999999995
ALDEHYDE-REDUCTASE-RXN: (expasy) Aldose reductase [1.1.1.21]	233.116
ALDEHYDE-REDUCTASE-RXN: (expasy) Aldose reductase [1.1.1.21]|unclassified	233.116
ALDOSE-1-EPIMERASE-RXN: (expasy) Aldose 1-epimerase [5.1.3.3]	807.0290000000001
ALDOSE-1-EPIMERASE-RXN: (expasy) Aldose 1-epimerase [5.1.3.3]|unclassified	807.0290000000001
ALDOSE1EPIM-RXN: (expasy) Aldose 1-epimerase [5.1.3.3]	807.0290000000001
ALDOSE1EPIM-RXN: (expasy) Aldose 1-epimerase [5.1.3.3]|unclassified	807.0290000000001
ALKAPHOSPHA-RXN: (expasy) Alkaline phosphatase [3.1.3.1]	220.388
ALKAPHOSPHA-RXN: (expasy) Alkaline phosphatase [3.1.3.1]|unclassified	220.388
ALPHA-AMYL-RXN: (expasy) Alpha-amylase [3.2.1.1]	495.8436
ALPHA-AMYL-RXN: (expasy) Alpha-amylase [3.2.1.1]|unclassified	495.8436
ALPHAGALACTOSID-RXN: (expasy) Alpha-galactosidase [3.2.1.22]	2327.5265
ALPHAGALACTOSID-RXN: (expasy) Alpha-galactosidase [3.2.1.22]|unclassified	2327.5265
ALTRO-OXIDOREDUCT-RXN: (expasy) Tagaturonate reductase [1.1.1.58]	193.401
ALTRO-OXIDOREDUCT-RXN: (expasy) Tagaturonate reductase [1.1.1.58]|unclassified	193.401
AMINOCYL-TRNA-HYDROLASE-RXN: (expasy) Aminoacyl-tRNA hydrolase [3.1.1.29]	713.2264
AMINOCYL-TRNA-HYDROLASE-RXN: (expasy) Aminoacyl-tRNA hydrolase [3.1.1.29]|unclassified	713.2264
AMP-DEPHOSPHORYLATION-RXN: (expasy) 5'-nucleotidase [3.1.3.5]	642.575
AMP-DEPHOSPHORYLATION-RXN: (expasy) 5'-nucleotidase [3.1.3.5]|unclassified	642.575
AMPSYN-RXN: (expasy) Adenylosuccinate lyase [4.3.2.2]	546.8009
AMPSYN-RXN: (expasy) Adenylosuccinate lyase [4.3.2.2]|unclassified	546.8009
AMYLOMALT-RXN: (expasy) 4-alpha-glucanotransferase [2.4.1.25]	62.6881
AMYLOMALT-RXN: (expasy) 4-alpha-glucanotransferase [2.4.1.25]|unclassified	62.6881
ANTHRANSYN-RXN: (expasy) Anthranilate synthase [4.1.3.27]	420.169
ANTHRANSYN-RXN: (expasy) Anthranilate synthase [4.1.3.27]|unclassified	420.169
ARABISOM-RXN: (expasy) L-arabinose isomerase [5.3.1.4]	191.687
ARABISOM-RXN: (expasy) L-arabinose isomerase [5.3.1.4]|unclassified	191.687
ARGDECARBOX-RXN: (expasy) Arginine decarboxylase [4.1.1.19]	677.577
ARGDECARBOX-RXN: (expasy) Arginine decarboxylase [4.1.1.19]|unclassified	677.577
ARGININE--TRNA-LIGASE-RXN: (expasy) Arginine--tRNA ligase [6.1.1.19]	628.2217
ARGININE--TRNA-LIGASE-RXN: (expasy) Arginine--tRNA ligase [6.1.1.19]|unclassified	628.2217
ARGSUCCINLYA-RXN: (expasy) Argininosuccinate lyase [4.3.2.1]	748.12
ARGSUCCINLYA-RXN: (expasy) Argininosuccinate lyase [4.3.2.1]|unclassified	748.12
ARGSUCCINSYN-RXN: (expasy) Argininosuccinate synthase [6.3.4.5]	520.5482999999999
ARGSUCCINSYN-RXN: (expasy) Argininosuccinate synthase [6.3.4.5]|unclassified	520.5482999999999
ARYLSULFAT-RXN: (expasy) Arylsulfatase (type I) [3.1.6.1]	2198.058
ARYLSULFAT-RXN: (expasy) Arylsulfatase (type I) [3.1.6.1]|unclassified	2198.058
ASNSYNA-RXN: (expasy) Aspartate--ammonia ligase [6.3.1.1]	285.82
ASNSYNA-RXN: (expasy) Aspartate--ammonia ligase [6.3.1.1]|unclassified	285.82
ASPAMINOTRANS-RXN: (expasy) Aspartate transaminase [2.6.1.1]	335.1983
ASPAMINOTRANS-RXN: (expasy) Aspartate transaminase [2.6.1.1]|unclassified	335.1983
ASPARAGHYD-RXN: (expasy) AMBIGUOUS [3.5.1.1; 3.5.1.38]	378.166
ASPARAGHYD-RXN: (expasy) AMBIGUOUS [3.5.1.1; 3.5.1.38]|unclassified	378.166
ASPARAGINE--TRNA-LIGASE-RXN: (expasy) Asparagine--tRNA ligase [6.1.1.22]	532.3430000000001
ASPARAGINE--TRNA-LIGASE-RXN: (expasy) Asparagine--tRNA ligase [6.1.1.22]|unclassified	532.3430000000001
ASPARTASE-RXN: (expasy) Aspartate ammonia-lyase [4.3.1.1]	233.8188
ASPARTASE-RXN: (expasy) Aspartate ammonia-lyase [4.3.1.1]|unclassified	233.8188
ASPARTATE--TRNA-LIGASE-RXN: (expasy) Aspartate--tRNA ligase [6.1.1.12]	691.3375
ASPARTATE--TRNA-LIGASE-RXN: (expasy) Aspartate--tRNA ligase [6.1.1.12]|unclassified	691.3375
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN: (expasy) Aspartate-semialdehyde dehydrogenase [1.2.1.11]	596.384
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN: (expasy) Aspartate-semialdehyde dehydrogenase [1.2.1.11]|unclassified	596.384
ASPARTATEKIN-RXN: (expasy) Aspartate kinase [2.7.2.4]	1537.8561000000004
ASPARTATEKIN-RXN: (expasy) Aspartate kinase [2.7.2.4]|unclassified	1537.8561000000004
ASPCARBTRANS-RXN: (expasy) Aspartate carbamoyltransferase [2.1.3.2]	572.5772
ASPCARBTRANS-RXN: (expasy) Aspartate carbamoyltransferase [2.1.3.2]|unclassified	572.5772
ASPDECARBOX-RXN: (expasy) Aspartate 1-decarboxylase [4.1.1.11]	710.9015999999999
ASPDECARBOX-RXN: (expasy) Aspartate 1-decarboxylase [4.1.1.11]|unclassified	710.9015999999999
ATP-PYROPHOSPHATASE-RXN: (expasy) ATP diphosphatase [3.6.1.8]	301.386
ATP-PYROPHOSPHATASE-RXN: (expasy) ATP diphosphatase [3.6.1.8]|unclassified	301.386
ATPASE-RXN: (expasy) Nucleoside-triphosphate phosphatase [3.6.1.15]	228.045
ATPASE-RXN: (expasy) Nucleoside-triphosphate phosphatase [3.6.1.15]|unclassified	228.045
ATPPHOSPHORIBOSYLTRANS-RXN: (expasy) ATP phosphoribosyltransferase [2.4.2.17]	502.4891
ATPPHOSPHORIBOSYLTRANS-RXN: (expasy) ATP phosphoribosyltransferase [2.4.2.17]|unclassified	502.4891
ATPSYN-RXN: (expasy) H(+)-transporting two-sector ATPase [7.1.2.2]	1417.8482999999999
ATPSYN-RXN: (expasy) H(+)-transporting two-sector ATPase [7.1.2.2]|unclassified	1417.8482999999999
BETA-GLUCOSIDE-KINASE-RXN: (expasy) Beta-glucoside kinase [2.7.1.85]	76.1097
BETA-GLUCOSIDE-KINASE-RXN: (expasy) Beta-glucoside kinase [2.7.1.85]|unclassified	76.1097
BETA-GLUCURONID-RXN: (expasy) Beta-glucuronidase [3.2.1.31]	594.84
BETA-GLUCURONID-RXN: (expasy) Beta-glucuronidase [3.2.1.31]|unclassified	594.84
BETA-LACTAMASE-RXN: (expasy) Beta-lactamase [3.5.2.6]	890.8582
BETA-LACTAMASE-RXN: (expasy) Beta-lactamase [3.5.2.6]|unclassified	890.8582
BETA-PHOSPHOGLUCOMUTASE-RXN: (expasy) Beta-phosphoglucomutase [5.4.2.6]	195.4973
BETA-PHOSPHOGLUCOMUTASE-RXN: (expasy) Beta-phosphoglucomutase [5.4.2.6]|unclassified	195.4973
BIOTIN-CARBOXYL-RXN: (expasy) Biotin carboxylase [6.3.4.14]	457.52
BIOTIN-CARBOXYL-RXN: (expasy) Biotin carboxylase [6.3.4.14]|unclassified	457.52
BIOTINLIG-RXN: (expasy) Biotin--[biotin carboxyl-carrier protein] ligase [6.3.4.15]	218.54109999999997
BIOTINLIG-RXN: (expasy) Biotin--[biotin carboxyl-carrier protein] ligase [6.3.4.15]|unclassified	218.54109999999997
BRANCHED-CHAINAMINOTRANSFERILEU-RXN: (expasy) Branched-chain-amino-acid transaminase [2.6.1.42]	777.6678
BRANCHED-CHAINAMINOTRANSFERILEU-RXN: (expasy) Branched-chain-amino-acid transaminase [2.6.1.42]|unclassified	777.6678
BRANCHED-CHAINAMINOTRANSFERLEU-RXN: (expasy) AMBIGUOUS [2.6.1.42; 2.6.1.6]	777.6678
BRANCHED-CHAINAMINOTRANSFERLEU-RXN: (expasy) AMBIGUOUS [2.6.1.42; 2.6.1.6]|unclassified	777.6678
BRANCHED-CHAINAMINOTRANSFERVAL-RXN: (expasy) Branched-chain-amino-acid transaminase [2.6.1.42]	777.6678
BRANCHED-CHAINAMINOTRANSFERVAL-RXN: (expasy) Branched-chain-amino-acid transaminase [2.6.1.42]|unclassified	777.6678
BUTYRATE-KINASE-RXN: (expasy) AMBIGUOUS [2.7.2.14; 2.7.2.7]	205.523
BUTYRATE-KINASE-RXN: (expasy) AMBIGUOUS [2.7.2.14; 2.7.2.7]|unclassified	205.523
CARBPSYN-RXN: (expasy) Carbamoyl-phosphate synthase (glutamine-hydrolyzing) [6.3.5.5]	1908.6329999999998
CARBPSYN-RXN: (expasy) Carbamoyl-phosphate synthase (glutamine-hydrolyzing) [6.3.5.5]|unclassified	1908.6329999999998
CATAL-RXN: (expasy) AMBIGUOUS [1.11.1.21; 1.11.1.6]	57.9982
CATAL-RXN: (expasy) AMBIGUOUS [1.11.1.21; 1.11.1.6]|unclassified	57.9982
CDP-GLUCOSE-46-DEHYDRATASE-RXN: (expasy) CDP-glucose 4,6-dehydratase [4.2.1.45]	78.2648
CDP-GLUCOSE-46-DEHYDRATASE-RXN: (expasy) CDP-glucose 4,6-dehydratase [4.2.1.45]|unclassified	78.2648
CDPDIGLYSYN-RXN: (expasy) Phosphatidate cytidylyltransferase [2.7.7.41]	906.5778
CDPDIGLYSYN-RXN: (expasy) Phosphatidate cytidylyltransferase [2.7.7.41]|unclassified	906.5778
CDPKIN-RXN: (expasy) Nucleoside-diphosphate kinase [2.7.4.6]	315.291
CDPKIN-RXN: (expasy) Nucleoside-diphosphate kinase [2.7.4.6]|unclassified	315.291
CDPREDUCT-RXN: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]	310.116
CDPREDUCT-RXN: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]|unclassified	310.116
CELLOBIOSE-EPIMERASE-RXN: (expasy) Cellobiose epimerase [5.1.3.11]	267.665
CELLOBIOSE-EPIMERASE-RXN: (expasy) Cellobiose epimerase [5.1.3.11]|unclassified	267.665
CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN: (expasy) Chloramphenicol O-acetyltransferase [2.3.1.28]	216.837
CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN: (expasy) Chloramphenicol O-acetyltransferase [2.3.1.28]|unclassified	216.837
CHOLINE-SULFATASE-RXN: (expasy) Choline-sulfatase [3.1.6.6]	311.199
CHOLINE-SULFATASE-RXN: (expasy) Choline-sulfatase [3.1.6.6]|unclassified	311.199
CHOLOYLGLYCINE-HYDROLASE-RXN: (expasy) Choloylglycine hydrolase [3.5.1.24]	579.6246
CHOLOYLGLYCINE-HYDROLASE-RXN: (expasy) Choloylglycine hydrolase [3.5.1.24]|unclassified	579.6246
CHORISMATE-SYNTHASE-RXN: (expasy) Chorismate synthase [4.2.3.5]	367.794
CHORISMATE-SYNTHASE-RXN: (expasy) Chorismate synthase [4.2.3.5]|unclassified	367.794
COBALAMIN5PSYN-RXN: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	178.39
COBALAMIN5PSYN-RXN: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]|unclassified	178.39
COBALAMINSYN-RXN: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]	178.39
COBALAMINSYN-RXN: (expasy) Adenosylcobinamide-GDP ribazoletransferase [2.7.8.26]|unclassified	178.39
CPM-KDOSYNTH-RXN: (expasy) 3-deoxy-manno-octulosonate cytidylyltransferase [2.7.7.38]	523.528
CPM-KDOSYNTH-RXN: (expasy) 3-deoxy-manno-octulosonate cytidylyltransferase [2.7.7.38]|unclassified	523.528
CTPSYN-RXN: (expasy) CTP synthase (glutamine hydrolyzing) [6.3.4.2]	573.4318000000001
CTPSYN-RXN: (expasy) CTP synthase (glutamine hydrolyzing) [6.3.4.2]|unclassified	573.4318000000001
CYSTEINE--TRNA-LIGASE-RXN: (expasy) Cysteine--tRNA ligase [6.1.1.16]	746.366
CYSTEINE--TRNA-LIGASE-RXN: (expasy) Cysteine--tRNA ligase [6.1.1.16]|unclassified	746.366
CYTIDEAM-RXN: (expasy) Cytidine deaminase [3.5.4.5]	133.788
CYTIDEAM-RXN: (expasy) Cytidine deaminase [3.5.4.5]|unclassified	133.788
CYTIDEAM2-RXN: (expasy) Cytidine deaminase [3.5.4.5]	133.788
CYTIDEAM2-RXN: (expasy) Cytidine deaminase [3.5.4.5]|unclassified	133.788
CYTIDINEKIN-RXN: (expasy) Uridine/cytidine kinase [2.7.1.48]	540.9949
CYTIDINEKIN-RXN: (expasy) Uridine/cytidine kinase [2.7.1.48]|unclassified	540.9949
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN: (expasy) D-threo-aldose 1-dehydrogenase [1.1.1.122]	428.924
D-THREO-ALDOSE-1-DEHYDROGENASE-RXN: (expasy) D-threo-aldose 1-dehydrogenase [1.1.1.122]|unclassified	428.924
DADPKIN-RXN: (expasy) Nucleoside-diphosphate kinase [2.7.4.6]	315.291
DADPKIN-RXN: (expasy) Nucleoside-diphosphate kinase [2.7.4.6]|unclassified	315.291
DAHPSYN-RXN: (expasy) 3-deoxy-7-phosphoheptulonate synthase [2.5.1.54]	72.9361
DAHPSYN-RXN: (expasy) 3-deoxy-7-phosphoheptulonate synthase [2.5.1.54]|unclassified	72.9361
DALADALALIG-RXN: (expasy) D-alanine--D-alanine ligase [6.3.2.4]	698.9970000000001
DALADALALIG-RXN: (expasy) D-alanine--D-alanine ligase [6.3.2.4]|unclassified	698.9970000000001
DAPASYN-RXN: (expasy) Adenosylmethionine--8-amino-7-oxononanoate transaminase [2.6.1.62]	225.4796
DAPASYN-RXN: (expasy) Adenosylmethionine--8-amino-7-oxononanoate transaminase [2.6.1.62]|unclassified	225.4796
DARAB5PISOM-RXN: (expasy) Arabinose-5-phosphate isomerase [5.3.1.13]	387.3996
DARAB5PISOM-RXN: (expasy) Arabinose-5-phosphate isomerase [5.3.1.13]|unclassified	387.3996
DCDPKIN-RXN: (expasy) Nucleoside-diphosphate kinase [2.7.4.6]	315.291
DCDPKIN-RXN: (expasy) Nucleoside-diphosphate kinase [2.7.4.6]|unclassified	315.291
DEOXYADENPHOSPHOR-RXN: (expasy) Purine-nucleoside phosphorylase [2.4.2.1]	912.9888
DEOXYADENPHOSPHOR-RXN: (expasy) Purine-nucleoside phosphorylase [2.4.2.1]|unclassified	912.9888
DEOXYGUANPHOSPHOR-RXN: (expasy) Purine-nucleoside phosphorylase [2.4.2.1]	912.9888
DEOXYGUANPHOSPHOR-RXN: (expasy) Purine-nucleoside phosphorylase [2.4.2.1]|unclassified	912.9888
DEOXYINOPHOSPHOR-RXN: (expasy) Purine-nucleoside phosphorylase [2.4.2.1]	912.9888
DEOXYINOPHOSPHOR-RXN: (expasy) Purine-nucleoside phosphorylase [2.4.2.1]|unclassified	912.9888
DEOXYRIBOSE-P-ALD-RXN: (expasy) Deoxyribose-phosphate aldolase [4.1.2.4]	756.3875999999999
DEOXYRIBOSE-P-ALD-RXN: (expasy) Deoxyribose-phosphate aldolase [4.1.2.4]|unclassified	756.3875999999999
DEPHOSPHOCOAKIN-RXN: (expasy) Dephospho-CoA kinase [2.7.1.24]	516.062
DEPHOSPHOCOAKIN-RXN: (expasy) Dephospho-CoA kinase [2.7.1.24]|unclassified	516.062
DETHIOBIOTIN-SYN-RXN: (expasy) Dethiobiotin synthase [6.3.3.3]	414.029
DETHIOBIOTIN-SYN-RXN: (expasy) Dethiobiotin synthase [6.3.3.3]|unclassified	414.029
DGDPKIN-RXN: (expasy) Nucleoside-diphosphate kinase [2.7.4.6]	315.291
DGDPKIN-RXN: (expasy) Nucleoside-diphosphate kinase [2.7.4.6]|unclassified	315.291
DGTPTRIPHYDRO-RXN: (expasy) dGTPase [3.1.5.1]	179.664
DGTPTRIPHYDRO-RXN: (expasy) dGTPase [3.1.5.1]|unclassified	179.664
DIACYLGLYKIN-RXN: (expasy) Diacylglycerol kinase (ATP) [2.7.1.107]	380.05
DIACYLGLYKIN-RXN: (expasy) Diacylglycerol kinase (ATP) [2.7.1.107]|unclassified	380.05
DIAMACTRANS-RXN: (expasy) Diamine N-acetyltransferase [2.3.1.57]	210.192
DIAMACTRANS-RXN: (expasy) Diamine N-acetyltransferase [2.3.1.57]|unclassified	210.192
DIAMINOPIMDECARB-RXN: (expasy) Diaminopimelate decarboxylase [4.1.1.20]	652.1202
DIAMINOPIMDECARB-RXN: (expasy) Diaminopimelate decarboxylase [4.1.1.20]|unclassified	652.1202
DIAMINOPIMELATE-DEHYDROGENASE-RXN: (expasy) Diaminopimelate dehydrogenase [1.4.1.16]	408.837
DIAMINOPIMELATE-DEHYDROGENASE-RXN: (expasy) Diaminopimelate dehydrogenase [1.4.1.16]|unclassified	408.837
DIAMINOPIMEPIM-RXN: (expasy) Diaminopimelate epimerase [5.1.1.7]	499.37699999999995
DIAMINOPIMEPIM-RXN: (expasy) Diaminopimelate epimerase [5.1.1.7]|unclassified	499.37699999999995
DIHYDRODIPICSYN-RXN: (expasy) 4-hydroxy-tetrahydrodipicolinate synthase [4.3.3.7]	396.58079999999995
DIHYDRODIPICSYN-RXN: (expasy) 4-hydroxy-tetrahydrodipicolinate synthase [4.3.3.7]|unclassified	396.58079999999995
DIHYDROFOLATEREDUCT-RXN: (expasy) Dihydrofolate reductase [1.5.1.3]	290.28999999999996
DIHYDROFOLATEREDUCT-RXN: (expasy) Dihydrofolate reductase [1.5.1.3]|unclassified	290.28999999999996
DIHYDROOROT-RXN: (expasy) Dihydroorotase [3.5.2.3]	531.7339
DIHYDROOROT-RXN: (expasy) Dihydroorotase [3.5.2.3]|unclassified	531.7339
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN: (expasy) Dihydrouracil dehydrogenase (NAD(+)) [1.3.1.1]	295.53180000000003
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN: (expasy) Dihydrouracil dehydrogenase (NAD(+)) [1.3.1.1]|unclassified	295.53180000000003
DIHYDROXYISOVALDEHYDRAT-RXN: (expasy) Dihydroxy-acid dehydratase [4.2.1.9]	705.4159999999999
DIHYDROXYISOVALDEHYDRAT-RXN: (expasy) Dihydroxy-acid dehydratase [4.2.1.9]|unclassified	705.4159999999999
